source_url,school_id,department_code,course_code,course_title,section,section_instructor,term,isbn,title,author,material_adoption_code,crawled_on,updated_on
https://innopac.lsuhsc.edu/search~S6,3035071,BSPH,3600,U.S. Health Care Systems,,"Chiu, Yu-Wen",Spring 2026,9781284211634,Sultz & Young's health care USA : understanding its organization and delivery,"Johnson, James A., 1954-",Required,2026-03-20 10:20:50,2026-03-20 10:20:50
https://innopac.lsuhsc.edu/search~S6,3035071,BSPH,3700,Essentials of Epidemiology,,"Levitzky, Elizabeth",Spring 2026,9781284229127,Friis' epidemiology 101,,Required,2026-03-20 10:20:50,2026-03-20 10:20:50
https://innopac.lsuhsc.edu/search~S6,3035071,BSPH,4102,Health Equity,,"Thomas, Casey",Spring 2025,9780826177247,Health equity : a solutions-focused approach,,Required,2026-03-20 10:20:50,2026-03-20 10:20:50
https://innopac.lsuhsc.edu/search~S6,3035071,BSPH,4102,Health Equity,,"Thomas, Casey",Spring 2025,9781421441160,Why are health disparities everyone's problem? .,"Cooper, Lisa A",Required,2026-03-20 10:20:50,2026-03-20 10:20:50
https://innopac.lsuhsc.edu/search~S6,3035071,BSPH,4104,Evidence-based Practice in Public Health,,"Reed, Rachael",Spring 2026,9780197576434,The contagion next time .,"Galea, Sandro",Required,2026-03-20 10:20:50,2026-03-20 10:20:50
https://innopac.lsuhsc.edu/search~S6,3035071,BSPH,4104,Evidence-based Practice in Public Health,,"Reed, Rachael",Spring 2026,9781284197792,"Health equity, diversity, and inclusion : context, controversies, and solutions","Rose, Patti Renee",Required,2026-03-20 10:20:50,2026-03-20 10:20:50
https://innopac.lsuhsc.edu/search~S6,3035071,BSPH,4104,Evidence-based Practice in Public Health,,"Reed, Rachael",Spring 2026,9781284090161,"Health disparities, diversity, and inclusion : context, controversies, and solu","Rose, Patti Renee",Required,2026-03-20 10:20:50,2026-03-20 10:20:50
https://innopac.lsuhsc.edu/search~S6,3035071,BSPH,4400,Climate Change: a Public Health Perspective,,"Hu, Chih-Yang",Spring 2026,1284207293,Human health and the climate crisis .,"Carlson, Gail L",Required,2026-03-20 10:20:50,2026-03-20 10:20:50
https://innopac.lsuhsc.edu/search~S6,3035071,BSPH,4402,Environmental Justice,,"Katner, Adrienne",Fall 2025,9781315678986,"The Routledge handbook of environmental justice / edited by Ryan Holifield, Jay",,Required,2026-03-20 10:20:50,2026-03-20 10:20:50
https://innopac.lsuhsc.edu/search~S6,3035071,BSPH,4500,Project Assessment and Implementation,,"Nuss, Henry",Fall 2025,9781284065879,Health communication : strategies and skills for a new era,"Parvanta, Claudia F",Required,2026-03-20 10:20:50,2026-03-20 10:20:50
https://innopac.lsuhsc.edu/search~S6,3035071,BSPH,4502,Foundations of Maternal and Child Health,,"Tseng, Tung-Sung",Spring 2023,9781284200256,Kotch's maternal and child health,,Required,2026-03-20 10:20:50,2026-03-20 10:20:50
https://innopac.lsuhsc.edu/search~S6,3035071,BSPH,4504,How Behavior Shapes Health,,"Mao, Bingjing",Spring 2026,9781284145366,Essentials of health behavior : social and behavioral theory in public health.,"Edberg, Mark Cameron, 1955-",Required,2026-03-20 10:20:50,2026-03-20 10:20:50
https://innopac.lsuhsc.edu/search~S6,3035071,BSPH,4600,Public Health Policy and Advocacy,,"Chiu, Angela",Fall 2025,9781284247466,Essentials of health policy and law,"Wilensky, Sara E",Required,2026-03-20 10:20:50,2026-03-20 10:20:50
https://innopac.lsuhsc.edu/search~S6,3035071,BSPH,4602,Public Health Organizations and Leadership,,"Smith, Dean",Summer 2025,9781284167115,Essentials of managing public health organizations,"Johnson, James A., 1954-",Required,2026-03-20 10:20:50,2026-03-20 10:20:50
https://innopac.lsuhsc.edu/search~S6,3035071,BSPH,4604,Fundamentals of Health Analytics,,"Chiu, Yu-Wen",Spring 2026,9781449610807,Essentials of applied quantitative methods for health services managers,"Lewis, James B. (James Bradley), 1950-",Required,2026-03-20 10:20:50,2026-03-20 10:20:50
https://innopac.lsuhsc.edu/search~S6,3035071,BSPH,4702,GIS and Public Health,,"Berens, Andrew",Summer 2023,9781589483729,GIS tutorial for health,"Kurland, Kristen Seamens, 1966-",Required,2026-03-20 10:20:50,2026-03-20 10:20:50
https://innopac.lsuhsc.edu/search~S6,3035071,BSPH,4704,Outbreak!,,"Levitzky, Elizabeth",Summer 2025,9780763734442,Essentials of infectious disease epidemiology.,"Magnus, Manya",Required,2026-03-20 10:20:50,2026-03-20 10:20:50
https://innopac.lsuhsc.edu/search~S6,3035071,BSPH,4800,Special Topics,,"Thomas, Casey",Spring 2025,9781284145366,Essentials of health behavior : social and behavioral theory in public health.,"Edberg, Mark Cameron, 1955-",Required,2026-03-20 10:20:50,2026-03-20 10:20:50
https://innopac.lsuhsc.edu/search~S6,3035071,PUBH,6130,Building Bridges: Communication and Collaboration in Public Health,,"Celestin, Michael",Fall 2025,9780826173027,"Health communication fundamentals : planning, implementation, and evaluation in","Sood, Suruchi",Required,2026-03-20 10:20:50,2026-03-20 10:20:50
https://innopac.lsuhsc.edu/search~S6,3035071,EPPH,6222,Cancer Epidemiology,,"Trapido, Edward",Fall 2025,9780190676827,Textbook of cancer epidemiology,,Required,2026-03-20 10:20:50,2026-03-20 10:20:50
https://innopac.lsuhsc.edu/search~S6,3035071,CPSC,3130,Cardiopulmonary Human Gross Anatomy,,"Casey, Gregory",Summer 2024,9781684202034,Atlas of anatomy,"Gilroy, Anne M",Required,2026-03-20 10:20:50,2026-03-20 10:20:50
https://innopac.lsuhsc.edu/search~S6,3035071,CPSC,3130,Cardiopulmonary Human Gross Anatomy,,"Casey, Gregory",Summer 2024,9780134243818,Human anatomy,"Marieb, Elaine Nicpon, 1936-",Required,2026-03-20 10:20:50,2026-03-20 10:20:50
https://innopac.lsuhsc.edu/search~S6,3035071,CPS,3280,Cardiopulmonary pathophysiology,,"Zamjahn, John",Fall 2025,9780323871501,Clinical manifestations and assessment of respiratory disease,"Des Jardins, Terry R",Required,2026-03-20 10:20:50,2026-03-20 10:20:50
https://innopac.lsuhsc.edu/search~S6,3035071,CPS,3280,Cardiopulmonary pathophysiology,,"Zamjahn, John",Fall 2025,9781975216641,Pathophysiology of heart disease : an introduction to cardiovascular medicine,,Required,2026-03-20 10:20:50,2026-03-20 10:20:50
https://innopac.lsuhsc.edu/search~S6,3035071,CPS,3280,Cardiopulmonary pathophysiology,,"Zamjahn, John",Fall 2025,9781975120627,Pathophysiology of heart disease : an introduction to cardiovascular medicine,,Required,2026-03-20 10:20:50,2026-03-20 10:20:50
https://innopac.lsuhsc.edu/search~S6,3035071,CPSC,3220,Cardiopulmonary Physiology,,"Pellett, Andrew",Summer 2025,9781975150075,Cardiovascular physiology concepts .,"Klabunde, Richard E",Required,2026-03-20 10:20:50,2026-03-20 10:20:50
https://innopac.lsuhsc.edu/search~S6,3035071,CPSC,3220,Cardiopulmonary Physiology,,"Pellett, Andrew",Summer 2025,9781264270057,Pulmonary physiology,"Levitzky, Michael G",Required,2026-03-20 10:20:50,2026-03-20 10:20:50
https://innopac.lsuhsc.edu/search~S6,3035071,EPID,6450,Cardiovascular Epidemiology,,"Ferguson, Tekeda",Spring 2025,9781449610791,Epidemiology and prevention of cardiovascular diseases : a global challenge,"Labarthe, Darwin R",Required,2026-03-20 10:20:50,2026-03-20 10:20:50
https://innopac.lsuhsc.edu/search~S6,3035071,BSDS,6210,Categorical Data Analysis,,"Yu, Qingzhao",Fall 2025,9781119405269,An introduction to categorical data analysis.,"Agresti, Alan",Required,2026-03-20 10:20:50,2026-03-20 10:20:50
https://innopac.lsuhsc.edu/search~S6,3035071,MLS,4130,Chemistry/Immunology Practicum,,"Gisclair, Lyndsey",Spring 2026,9781719645966,Clinical immunology and serology : a laboratory perspective,"Stevens, Christine Dorresteyn",Required,2026-03-20 10:20:50,2026-03-20 10:20:50
https://innopac.lsuhsc.edu/search~S6,3035071,NURS,3365,Child Health Nursing Practicum,,"Ganucheau, Carol",Spring 2026,0323810187,Maternity & women's health care,"Lowdermilk, Deitra Leonard",Required,2026-03-20 10:20:50,2026-03-20 10:20:50
https://innopac.lsuhsc.edu/search~S6,3035071,NURS,3365,Child Health Nursing Practicum,,"Ganucheau, Carol",Spring 2026,9780323792011,"Mulholland's the nurse, the math, the meds : drug calculations using dimensional analysis","Turner, Susan J",Required,2026-03-20 10:20:50,2026-03-20 10:20:50
https://innopac.lsuhsc.edu/search~S6,3035071,NURS,3365,Child Health Nursing Practicum,,"Ganucheau, Carol",Spring 2026,9781975161125,Nutrition essentials for nursing practice.,"Dudek, Susan G",Required,2026-03-20 10:20:50,2026-03-20 10:20:50
https://innopac.lsuhsc.edu/search~S6,3035071,NURS,3365,Child Health Nursing Practicum,,"Ganucheau, Carol",Spring 2026,9780323810241,Nutritional foundations and clinical applications : a nursing approach,"Grodner, Michele",Required,2026-03-20 10:20:50,2026-03-20 10:20:50
https://innopac.lsuhsc.edu/search~S6,3035071,NURS,3365,Child Health Nursing Practicum,,"Ganucheau, Carol",Spring 2026,9781433832161,Publication manual of the American Psychological Association : the official guide to APA style.,,Required,2026-03-20 10:20:50,2026-03-20 10:20:50
https://innopac.lsuhsc.edu/search~S6,3035071,NURS,3365,Child Health Nursing Practicum,,"Ganucheau, Carol",Spring 2026,9780323776707,Wong's nursing care of infants and children,,Required,2026-03-20 10:20:50,2026-03-20 10:20:50
https://innopac.lsuhsc.edu/search~S6,3035071,NURS,3365,Child Health Nursing Practicum,,"Ganucheau, Carol",Spring 2026,9780323549394,Wong's nursing care of infants and children,,Required,2026-03-20 10:20:50,2026-03-20 10:20:50
https://innopac.lsuhsc.edu/search~S6,3035071,NURS,3355 + CARE,Child Health Nursing Theory,,"Story, Colleen",Spring 2026,0323810187,Maternity & women's health care,"Lowdermilk, Deitra Leonard",Required,2026-03-20 10:20:50,2026-03-20 10:20:50
https://innopac.lsuhsc.edu/search~S6,3035071,NURS,3355 + CARE,Child Health Nursing Theory,,"Story, Colleen",Spring 2026,9781975161125,Nutrition essentials for nursing practice.,"Dudek, Susan G",Required,2026-03-20 10:20:50,2026-03-20 10:20:50
https://innopac.lsuhsc.edu/search~S6,3035071,NURS,3355 + CARE,Child Health Nursing Theory,,"Story, Colleen",Spring 2026,9780323776707,Wong's nursing care of infants and children,,Required,2026-03-20 10:20:50,2026-03-20 10:20:50
https://innopac.lsuhsc.edu/search~S6,3035071,NURS,3345,Child Health Simulation/Lab,,,Spring 2026,9780323792011,"Mulholland's the nurse, the math, the meds : drug calculations using dimensional analysis","Turner, Susan J",Required,2026-03-20 10:20:50,2026-03-20 10:20:50
https://innopac.lsuhsc.edu/search~S6,3035071,NURS,3345,Child Health Simulation/Lab,,,Spring 2026,9780323776707,Wong's nursing care of infants and children,,Required,2026-03-20 10:20:50,2026-03-20 10:20:50
https://innopac.lsuhsc.edu/search~S6,3035071,EPID,6223,Chronic Disease Epidemiology,,"Ferguson, Tekeda",Spring 2023,9780875532776,"Chronic disease epidemiology, prevention, and control",,Required,2026-03-20 10:20:50,2026-03-20 10:20:50
https://innopac.lsuhsc.edu/search~S6,3035071,EPID,6223,Chronic Disease Epidemiology,,"Ferguson, Tekeda",Spring 2023,9781284151015,Epidemiology of chronic disease : global perspectives.,"Harris, Randall E",Required,2026-03-20 10:20:50,2026-03-20 10:20:50
https://innopac.lsuhsc.edu/search~S6,3035071,CHSP,6212,Behavioral Science Theories in Public Health Practice,,"Mao, Bingjing",Fall 2025,9781118628980,"Health behavior : theory, research, and practice",,Required,2026-03-20 10:20:50,2026-03-20 10:20:50
https://innopac.lsuhsc.edu/search~S6,3035071,CHSP,6213,Community analysis and ecology,,"Reed, Rachael",Spring 2026,9781284156096,The challenges of health disparities : implications and actions for health care,"Liu, Darren, 1974-",Required,2026-03-20 10:20:50,2026-03-20 10:20:50
https://innopac.lsuhsc.edu/search~S6,3035071,CHSP,6213,Community analysis and ecology,,"Reed, Rachael",Spring 2026,9780787983116,Community-based health interventions : principles and applications,"Guttmacher, Sally",Required,2026-03-20 10:20:50,2026-03-20 10:20:50
https://innopac.lsuhsc.edu/search~S6,3035071,CHSP,6213,Community analysis and ecology,,"Reed, Rachael",Spring 2026,9780826189462,"Community-centered public health : strategies, tools, and applications for adva",,Required,2026-03-20 10:20:50,2026-03-20 10:20:50
https://innopac.lsuhsc.edu/search~S6,3035071,CHSP,6215,Monitoring and Evaluation,,"Nuss, Henry",Fall 2025,9781119151081,Evaluating public and community health programs,"Harris, Muriel J., 1955-",Required,2026-03-20 10:20:50,2026-03-20 10:20:50
https://innopac.lsuhsc.edu/search~S6,3035071,CHSP,6215,Monitoring and Evaluation,,"Nuss, Henry",Fall 2025,9781118834633,Health program management : from development through evaluation,"Longest, Beaufort B., Jr",Required,2026-03-20 10:20:50,2026-03-20 10:20:50
https://innopac.lsuhsc.edu/search~S6,3035071,CHSP,6217,Key Concepts in Public Health Project Management,,"Phillippi, Stephen",Spring 2026,9781118834633,Health program management : from development through evaluation,"Longest, Beaufort B., Jr",Required,2026-03-20 10:20:50,2026-03-20 10:20:50
https://innopac.lsuhsc.edu/search~S6,3035071,CHSP,6231,Public Health Nutrition,,"Nuss, Henry",Spring 2026,9781284234237,Community and public health nutrition .,"Edelstein, Sari",Required,2026-03-20 10:20:50,2026-03-20 10:20:50
https://innopac.lsuhsc.edu/search~S6,3035071,BSDS,6310,Applied Bayesian Methods,,"Chen, Siyi",Spring 2026,9780387924076,A first course in Bayesian statistical methods,"Hoff, Peter D",Required,2026-03-20 10:20:50,2026-03-20 10:20:50
https://innopac.lsuhsc.edu/search~S6,3035071,CHSP,7202,"Community, Behavior & Health",,"Phillippi Jr., Stephen",Fall 2025,9780826180131,The handbook of health behavior change,,Required,2026-03-20 10:20:50,2026-03-20 10:20:50
https://innopac.lsuhsc.edu/search~S6,3035071,CHSP,7203,Advanced Research Methods & Ethics in Community Health Science,,"Robinson, William",Fall 2025,9780226239569,The craft of research,"Booth, Wayne C",Required,2026-03-20 10:20:50,2026-03-20 10:20:50
https://innopac.lsuhsc.edu/search~S6,3035071,CHSP,7203,Advanced Research Methods & Ethics in Community Health Science,,"Robinson, William",Fall 2025,9781452241333,Public health research methods,,Required,2026-03-20 10:20:50,2026-03-20 10:20:50
https://innopac.lsuhsc.edu/search~S6,3035071,CHSP,7207,"Adv. Community Analysis, Ecology and Health Disparity",,"Tseng, Tung-Sung",Spring 2026,9781284210255,"Health program planning and evaluation : a practical, systematic approach for c","Issel, L. Michele",Required,2026-03-20 10:20:50,2026-03-20 10:20:50
https://innopac.lsuhsc.edu/search~S6,3035071,SPTHAUD,6220,Cleft Palate and Craniofacial,,"Lopez, Leslie",Summer 2025,9781284149104,Cleft palate and craniofacial conditions : a comprehensive guide to clinical ma,"Kummer, Ann W",Required,2026-03-20 10:20:50,2026-03-20 10:20:50
https://innopac.lsuhsc.edu/search~S6,3035071,BSPH,4400,Climate Change: a Public Health Perspective,,"Hu, Chih-Yang",Spring 2026,1284207293,Human health and the climate crisis .,"Carlson, Gail L",Required,2026-03-20 10:20:50,2026-03-20 10:20:50
https://innopac.lsuhsc.edu/search~S6,3035071,MTEC,4120,Clinical Biochemistry Lab,,"Brocato, Joanie",Fall 2022,9781496335586,"Clinical chemistry : principles, techniques, and correlations.",,Required,2026-03-20 10:20:50,2026-03-20 10:20:50
https://innopac.lsuhsc.edu/search~S6,3035071,MTEC,4120,Clinical Biochemistry Lab,,"Brocato, Joanie",Fall 2022,9780323530446,Tietz fundamentals of clinical chemistry and molecular diagnostics,,Required,2026-03-20 10:20:50,2026-03-20 10:20:50
https://innopac.lsuhsc.edu/search~S6,3035071,MTEC,4120,Clinical Biochemistry Lab,,"Brocato, Joanie",Fall 2022,9780323775724,Tietz textbook of laboratory medicine,"Rifai, Nader",Required,2026-03-20 10:20:50,2026-03-20 10:20:50
https://innopac.lsuhsc.edu/search~S6,3035071,MTEC,5109,Clinical Biochemistry,,"Brocato, Joanie",Fall 2022,9781496335586,"Clinical chemistry : principles, techniques, and correlations.",,Required,2026-03-20 10:20:50,2026-03-20 10:20:50
https://innopac.lsuhsc.edu/search~S6,3035071,MTEC,5109,Clinical Biochemistry,,"Brocato, Joanie",Fall 2022,9780323530446,Tietz fundamentals of clinical chemistry and molecular diagnostics,,Required,2026-03-20 10:20:50,2026-03-20 10:20:50
https://innopac.lsuhsc.edu/search~S6,3035071,MTEC,5109,Clinical Biochemistry,,"Brocato, Joanie",Fall 2022,9780323775724,Tietz textbook of laboratory medicine,"Rifai, Nader",Required,2026-03-20 10:20:50,2026-03-20 10:20:50
https://innopac.lsuhsc.edu/search~S6,3035071,PYAS,6552,Clinical Diagnostics,,"Yancovich, Stephen",Fall 2022,9780323567282,Learning radiology : recognizing the basics.,"Herring, William",Required,2026-03-20 10:20:50,2026-03-20 10:20:50
https://innopac.lsuhsc.edu/search~S6,3035071,PYAS,6552,Clinical Diagnostics,,"Yancovich, Stephen",Fall 2022,9780912912066,Rapid interpretation of EKG's : an interactive course.,"Dubin, Dale, 1940-",Required,2026-03-20 10:20:50,2026-03-20 10:20:50
https://innopac.lsuhsc.edu/search~S6,3035071,PYAS,6552,Clinical Diagnostics,,"Yancovich, Stephen",Fall 2022,9781944272036,Sanford guide to antimicrobial therapy 2017 .,,Required,2026-03-20 10:20:50,2026-03-20 10:20:50
https://innopac.lsuhsc.edu/search~S6,3035071,DENT,3109,Clinical Endodontics,,"Lynn, Leneise",,9781455754106,Endodontics : principles and practice.,,Required,2026-03-20 10:20:50,2026-03-20 10:20:50
https://innopac.lsuhsc.edu/search~S6,3035071,DENT,3109,Clinical Endodontics,,"Lynn, Leneise",,9781607959359,Ingle's endodontics 7,,Required,2026-03-20 10:20:50,2026-03-20 10:20:50
https://innopac.lsuhsc.edu/search~S6,3035071,PYAS,6575,Clinical Ethics,,"Yancovich, Stephen",Spring 2023,9781260457551,Clinical ethics : a practical approach to ethical decisions in clinical medicin,,Required,2026-03-20 10:20:50,2026-03-20 10:20:50
https://innopac.lsuhsc.edu/search~S6,3035071,PYAS,6575,Clinical Ethics,,"Yancovich, Stephen",Spring 2023,9780071845069,Clinical ethics : a practical approach to ethical decisions in clinical medicin,"Jonsen, Albert R",Required,2026-03-20 10:20:50,2026-03-20 10:20:50
https://innopac.lsuhsc.edu/search~S6,3035071,PYAS,6575,Clinical Ethics,,"Yancovich, Stephen",Spring 2023,9780803613386,Ethics and professionalism : a guide for the physician assistant,,Required,2026-03-20 10:20:50,2026-03-20 10:20:50
https://innopac.lsuhsc.edu/search~S6,3035071,PYAS,6574,Clinical Genetics,,"Crabtree, Judy",Spring 2026,9780323547628,Thompson & Thompson genetics and genomics in medicine,,Required,2026-03-20 10:20:50,2026-03-20 10:20:50
https://innopac.lsuhsc.edu/search~S6,3035071,MTEC,3121,Clinical Hematology I,,"Foley, Angela",Spring 2021,9780323530453,Rodak's hematology : clinical principles and applications,"Keohane, Elaine M",Required,2026-03-20 10:20:50,2026-03-20 10:20:50
https://innopac.lsuhsc.edu/search~S6,3035071,MTEC,4121,Clinical Hematology II,,"Foley, Angela",Summer 2021,9780323530453,Rodak's hematology : clinical principles and applications,"Keohane, Elaine M",Required,2026-03-20 10:20:50,2026-03-20 10:20:50
https://innopac.lsuhsc.edu/search~S6,3035071,PYAS,6608,Clinical Medicine- Dermatology and Endocrinology,,"Yancovich, Stephen",Spring 2026,0826182437,Clinical medicine for physician assistants,,Required,2026-03-20 10:20:50,2026-03-20 10:20:50
https://innopac.lsuhsc.edu/search~S6,3035071,PYAS,6606,Clinical Medicine- Gastroenterology and Hematology,,"Rovira, Madison",Spring 2026,0826182437,Clinical medicine for physician assistants,,Required,2026-03-20 10:20:50,2026-03-20 10:20:50
https://innopac.lsuhsc.edu/search~S6,3035071,PYAS,6555,Clinical Medicine I,,"Weydert, Amber",Fall 2025,9780323722728,Cecil essentials of medicine,,Required,2026-03-20 10:20:50,2026-03-20 10:20:50
https://innopac.lsuhsc.edu/search~S6,3035071,PYAS,6555,Clinical Medicine I,,"Weydert, Amber",Fall 2025,9781265739898,Current diagnosis & treatment : Pediatrics,,Required,2026-03-20 10:20:50,2026-03-20 10:20:50
https://innopac.lsuhsc.edu/search~S6,3035071,PYAS,6555,Clinical Medicine I,,"Weydert, Amber",Fall 2025,9781264269983,Current diagnosis & treatment : Pediatrics,,Required,2026-03-20 10:20:50,2026-03-20 10:20:50
https://innopac.lsuhsc.edu/search~S6,3035071,PYAS,6555,Clinical Medicine I,,"Weydert, Amber",Fall 2025,,Current medical diagnosis & treatment.,,Required,2026-03-20 10:20:50,2026-03-20 10:20:50
https://innopac.lsuhsc.edu/search~S6,3035071,PYAS,6555,Clinical Medicine I,,"Weydert, Amber",Fall 2025,9781265979317,Harrison's principles of internal medicine,,Required,2026-03-20 10:20:50,2026-03-20 10:20:50
https://innopac.lsuhsc.edu/search~S6,3035071,PYAS,6555,Clinical Medicine I,,"Weydert, Amber",Fall 2025,9781264268498,Harrison's principles of internal medicine,,Required,2026-03-20 10:20:50,2026-03-20 10:20:50
https://innopac.lsuhsc.edu/search~S6,3035071,PYAS,6556,Clinical Medicine II,,"Weydert, Amber",Spring 2025,9781265739898,Current diagnosis & treatment : Pediatrics,,Required,2026-03-20 10:20:50,2026-03-20 10:20:50
https://innopac.lsuhsc.edu/search~S6,3035071,PYAS,6556,Clinical Medicine II,,"Weydert, Amber",Spring 2025,,Current medical diagnosis & treatment.,,Required,2026-03-20 10:20:50,2026-03-20 10:20:50
https://innopac.lsuhsc.edu/search~S6,3035071,PYAS,6556,Clinical Medicine II,,"Weydert, Amber",Spring 2025,9781264269983,Current diagnosis & treatment : Pediatrics,,Required,2026-03-20 10:20:50,2026-03-20 10:20:50
https://innopac.lsuhsc.edu/search~S6,3035071,PYAS,6602,Clinical Medicine: Nephrology and Urology,,"Weydert, Amber",Summer 2025,0826182437,Clinical medicine for physician assistants,,Required,2026-03-20 10:20:50,2026-03-20 10:20:50
https://innopac.lsuhsc.edu/search~S6,3035071,PYAS,6602,Clinical Medicine: Nephrology and Urology,,"Weydert, Amber",Summer 2025,,Current medical diagnosis & treatment.,,Required,2026-03-20 10:20:50,2026-03-20 10:20:50
https://innopac.lsuhsc.edu/search~S6,3035071,PYAS,6607,Clinical Medicine- Obstetrics and Gynecology,,"Weydert, Amber",Spring 2026,0826182437,Clinical medicine for physician assistants,,Required,2026-03-20 10:20:50,2026-03-20 10:20:50
https://innopac.lsuhsc.edu/search~S6,3035071,PYAS,6601,Clinical Medicine: Ophthalmology and Otolaryngology,,"Weydert, Amber",Summer 2025,0826182437,Clinical medicine for physician assistants,,Required,2026-03-20 10:20:50,2026-03-20 10:20:50
https://innopac.lsuhsc.edu/search~S6,3035071,PYAS,6601,Clinical Medicine: Ophthalmology and Otolaryngology,,"Weydert, Amber",Summer 2025,,Current medical diagnosis & treatment.,,Required,2026-03-20 10:20:50,2026-03-20 10:20:50
https://innopac.lsuhsc.edu/search~S6,3035071,MTEC,5104,Clinical Microbiology,,"Bakeer, Mona",Fall 2022,9780323482189,Textbook of diagnostic microbiology,,Required,2026-03-20 10:20:50,2026-03-20 10:20:50
https://innopac.lsuhsc.edu/search~S6,3035071,MTEC,4102,Clinical microscopy,,"Zitzmann, Michele",Fall 2022,9780803675827,Urinalysis and body fluids,"Strasinger, Susan King",Required,2026-03-20 10:20:50,2026-03-20 10:20:50
https://innopac.lsuhsc.edu/search~S6,3035071,MTEC,4102,Clinical microscopy,,"Zitzmann, Michele",Fall 2022,0803639201,Urinalysis and body fluids .,"Strasinger, Susan King",Required,2026-03-20 10:20:50,2026-03-20 10:20:50
https://innopac.lsuhsc.edu/search~S6,3035071,NURS,7210,Clinical Modalities Across the Lifespan in APN,,"Fowler, Leanne",Summer 2025,9780826185341,"Advanced practice psychiatric nursing : integrating psychotherapy, psychopharma",,Required,2026-03-20 10:20:50,2026-03-20 10:20:50
https://innopac.lsuhsc.edu/search~S6,3035071,NURS,7210,Clinical Modalities Across the Lifespan in APN,,"Fowler, Leanne",Summer 2025,9781119981985,Clinical interviewing,"Sommers-Flanagan, John, 1957-",Required,2026-03-20 10:20:50,2026-03-20 10:20:50
https://innopac.lsuhsc.edu/search~S6,3035071,NURS,7210,Clinical Modalities Across the Lifespan in APN,,"Fowler, Leanne",Summer 2025,9781462544196,Cognitive behavior therapy : basics and beyond,"Beck, Judith S",Required,2026-03-20 10:20:50,2026-03-20 10:20:50
https://innopac.lsuhsc.edu/search~S6,3035071,NURS,7210,Clinical Modalities Across the Lifespan in APN,,"Fowler, Leanne",Summer 2025,9780890425756,Diagnostic and statistical manual of mental disorders : DSM-5-TR,,Required,2026-03-20 10:20:50,2026-03-20 10:20:50
https://innopac.lsuhsc.edu/search~S6,3035071,NURS,7210,Clinical Modalities Across the Lifespan in APN,,"Fowler, Leanne",Summer 2025,9780803622470,Psychiatric advanced practice nursing : a biopsychosocial foundation for practi,"Perese, Eris F",Required,2026-03-20 10:20:50,2026-03-20 10:20:50
https://innopac.lsuhsc.edu/search~S6,3035071,NURS,7210,Clinical Modalities Across the Lifespan in APN,,"Fowler, Leanne",Summer 2025,9781975212988,The psychiatric interview .,"Carlat, Daniel J",Required,2026-03-20 10:20:50,2026-03-20 10:20:50
https://innopac.lsuhsc.edu/search~S6,3035071,NURS,7210,Clinical Modalities Across the Lifespan in APN,,"Fowler, Leanne",Summer 2025,0826193897,Psychotherapy for the advanced practice psychiatric nurse .,"Wheeler, Kathleen",Required,2026-03-20 10:20:50,2026-03-20 10:20:50
https://innopac.lsuhsc.edu/search~S6,3035071,HLSC,7426,"Clinical Neuroanatomy, Neurophysiology, and Mental Health",,"Devier, Deidre",Spring 2023,9781462527120,Neuroscience for the mental health clinician .,"Pliszka, Steven R",Required,2026-03-20 10:20:50,2026-03-20 10:20:50
https://innopac.lsuhsc.edu/search~S6,3035071,HLSC,7426,"Clinical Neuroanatomy, Neurophysiology, and Mental Health",,"Devier, Deidre",Spring 2023,9781496372000,The neuroscience of clinical psychiatry : the pathophysiology of behavior and m,"Higgins, Edmund S",Required,2026-03-20 10:20:50,2026-03-20 10:20:50
https://innopac.lsuhsc.edu/search~S6,3035071,DHY,4103,Clinical Nutrition,,"Allen, Heather",Fall 2025 per course schedule,9780134296722,Diet and nutrition in oral health,"Palmer, Carole A",Required,2026-03-20 10:20:50,2026-03-20 10:20:50
https://innopac.lsuhsc.edu/search~S6,3035071,DENT,3111,Clinical Orthodontics,,"Ballard, Richard",,9780323930710,Contemporary orthodontics,"Fields, Henry W., Jr",Required,2026-03-20 10:20:50,2026-03-20 10:20:50
https://innopac.lsuhsc.edu/search~S6,3035071,PYAS,6609,Clinical Preparation Laboratory,,"Weydert, Amber",Spring 2026,9780323624671,Essential clinical procedures,,Required,2026-03-20 10:20:50,2026-03-20 10:20:50
https://innopac.lsuhsc.edu/search~S6,3035071,DENT,4115,Clinical Prosthodontics II,,Johnson,,9780323069908,McCracken's removable partial prosthodontics,"Carr, Alan B",Required,2026-03-20 10:20:50,2026-03-20 10:20:50
https://innopac.lsuhsc.edu/search~S6,3035071,DENT,4115,Clinical Prosthodontics II,,Johnson,,9780867154856,Stewart's clinical removable partial prosthodontics,"Phoenix, Rodney D",Required,2026-03-20 10:20:50,2026-03-20 10:20:50
https://innopac.lsuhsc.edu/search~S6,3035071,DENT,4115,Clinical Prosthodontics II,,Johnson,,9781607950257,Textbook of complete dentures,"Rahn, Arthur O., 1934-",Required,2026-03-20 10:20:50,2026-03-20 10:20:50
https://innopac.lsuhsc.edu/search~S6,3035071,DENT,4115,Clinical Prosthodontics II,,Johnson,,,Removable partial denture design : outline syllabus,"Krol, Arthur J",Required,2026-03-20 10:20:50,2026-03-20 10:20:50
