source_url,school_id,department_code,course_code,course_title,section,section_instructor,term,isbn,title,author,material_adoption_code,crawled_on,updated_on
https://galen.libguides.com/Booklist,3033039,PN,|184/189,Medical-Surgical Nursing II,,,Summer 2026,9781719646284,Dimensional analysis: Calculating dosages safely,"Horntvedt, T",Required,2026-03-21 00:00:00,2026-03-21 00:00:00
https://galen.libguides.com/Booklist,3033039,PN,|184/189,Medical-Surgical Nursing II,,,Summer 2026,9781496309334,Lippincott's NCLEX-PN PassPoint. [6-month subscription],Lippincott Williams & Wilkins,Required,2026-03-21 00:00:00,2026-03-21 00:00:00
https://galen.libguides.com/Booklist,3033039,PN,|184/189,Medical-Surgical Nursing II,,,Summer 2026,9780443112874,Saunders comprehensive review for the NCLEX-PN® examination,"Silvestri, L. A., & Silvestri, A. E",Required,2026-03-21 00:00:00,2026-03-21 00:00:00
https://galen.libguides.com/Booklist,3033039,PN,|184/189,Medical-Surgical Nursing II,,,Summer 2026,9780443121029,Medical-surgical nursing: Concepts & practice,"Stromberg, H. K",Required,2026-03-21 00:00:00,2026-03-21 00:00:00
https://galen.libguides.com/Booklist,3033039,PN,|184/189,Medical-Surgical Nursing II,,,Summer 2026,,Davis’s drug guide for nurses,"Vallerand, A. H., & Sanoski, C. A",Required,2026-03-21 00:00:00,2026-03-21 00:00:00
https://galen.libguides.com/Booklist,3033039,PN,|184/189,Medical-Surgical Nursing II,,,Summer 2026,9780443245237,Fundamental concepts and skills for nursing,"Williams, P. A",Required,2026-03-21 00:00:00,2026-03-21 00:00:00
https://galen.libguides.com/Booklist,3033039,PN,|186,Medical-Surgical Nursing II-A,,,Summer 2026,9781719646284,Dimensional analysis: Calculating dosages safely,"Horntvedt, T",Required,2026-03-21 00:00:00,2026-03-21 00:00:00
https://galen.libguides.com/Booklist,3033039,PN,|186,Medical-Surgical Nursing II-A,,,Summer 2026,9780443112874,Saunders comprehensive review for the NCLEX-PN® examination,"Silvestri, L. A., & Silvestri, A. E",Required,2026-03-21 00:00:00,2026-03-21 00:00:00
https://galen.libguides.com/Booklist,3033039,PN,|186,Medical-Surgical Nursing II-A,,,Summer 2026,9780443121029,Medical-surgical nursing: Concepts & practice,"Stromberg, H. K",Required,2026-03-21 00:00:00,2026-03-21 00:00:00
https://galen.libguides.com/Booklist,3033039,PN,|186,Medical-Surgical Nursing II-A,,,Summer 2026,,Davis’s drug guide for nurses,"Vallerand, A. H., & Sanoski, C. A",Required,2026-03-21 00:00:00,2026-03-21 00:00:00
https://galen.libguides.com/Booklist,3033039,PN,|186,Medical-Surgical Nursing II-A,,,Summer 2026,9780323884211,Fundamental concepts and skills for nursing,"Williams, P. A",Required,2026-03-21 00:00:00,2026-03-21 00:00:00
https://galen.libguides.com/Booklist,3033039,PN,|192,Medical-Surgical Nursing II-B,,,Summer 2026,9781496309334,Lippincott's NCLEX-PN PassPoint. [6-month subscription],Lippincott Williams & Wilkins,Required,2026-03-21 00:00:00,2026-03-21 00:00:00
https://galen.libguides.com/Booklist,3033039,PN,|192,Medical-Surgical Nursing II-B,,,Summer 2026,9780443112874,Saunders comprehensive review for the NCLEX-PN® examination,"Silvestri, L. A., & Silvestri, A. E",Required,2026-03-21 00:00:00,2026-03-21 00:00:00
https://galen.libguides.com/Booklist,3033039,PN,|192,Medical-Surgical Nursing II-B,,,Summer 2026,9780323810210,Medical-surgical nursing: Concepts & practice,"Stromberg, H",Required,2026-03-21 00:00:00,2026-03-21 00:00:00
https://galen.libguides.com/Booklist,3033039,PN,|192,Medical-Surgical Nursing II-B,,,Summer 2026,,Davis’s drug guide for nurses,"Vallerand, A. H., & Sanoski, C. A",Required,2026-03-21 00:00:00,2026-03-21 00:00:00
https://galen.libguides.com/Booklist,3033039,PN,|192,Medical-Surgical Nursing II-B,,,Summer 2026,9780323884211,Fundamental concepts and skills for nursing,"Williams, P. A",Required,2026-03-21 00:00:00,2026-03-21 00:00:00
https://galen.libguides.com/Booklist,3033039,ADN,|1040,Introduction to Artificial Intelligence and Digital Literacy,,,Summer 2026,,,,This course does not require any course materials,2026-03-21 00:00:00,2026-03-21 00:00:00
https://galen.libguides.com/Booklist,3033039,ADN,|1100,Human Anatomy & Physiology I – Theory,,,Summer 2026,,"Betts, J. G., Young, K. A., Wise, J. A., Johnson, E., Poe, B., Kruse, D. H., Korol, O., Johnson, J. E., Womble, M., & DeSaix,",,Required,2026-03-21 00:00:00,2026-03-21 00:00:00
https://galen.libguides.com/Booklist,3033039,ADN,|1100,Human Anatomy & Physiology I – Theory,,,Summer 2026,,Anatomy and physiology,P,Required,2026-03-21 00:00:00,2026-03-21 00:00:00
https://galen.libguides.com/Booklist,3033039,ADN,|1150,Human Anatomy & Physiology I – Lab,,,Summer 2026,9781640433991,Exploring anatomy & physiology in the laboratory (4th ed.) [Ebook]. Morton,"Amerman, E. C",Required,2026-03-21 00:00:00,2026-03-21 00:00:00
https://galen.libguides.com/Booklist,3033039,ADN,|1300,Human Anatomy & Physiology II – Theory,,,Summer 2026,,"Betts, J. G., Young, K. A., Wise, J. A., Johnson, E., Poe, B., Kruse, D. H., Korol, O., Johnson, J. E., Womble, M., & DeSaix,",,Required,2026-03-21 00:00:00,2026-03-21 00:00:00
https://galen.libguides.com/Booklist,3033039,ADN,|1300,Human Anatomy & Physiology II – Theory,,,Summer 2026,,Anatomy and physiology,P,Required,2026-03-21 00:00:00,2026-03-21 00:00:00
https://galen.libguides.com/Booklist,3033039,ADN,|1350,Human Anatomy & Physiology II – Lab,,,Summer 2026,9781640433991,Exploring anatomy & physiology in the laboratory (4th ed.) [Ebook]. Morton,"Amerman, E. C",Required,2026-03-21 00:00:00,2026-03-21 00:00:00
https://galen.libguides.com/Booklist,3033039,ADN,|1350,Human Anatomy & Physiology II – Lab,,,Summer 2026,,"Betts, J. G., Young, K. A., Wise, J. A., Johnson, E., Poe, B., Kruse, D. H., Korol, O., Johnson, J. E., Womble, M., & DeSaix,",,Required,2026-03-21 00:00:00,2026-03-21 00:00:00
https://galen.libguides.com/Booklist,3033039,ADN,|1350,Human Anatomy & Physiology II – Lab,,,Summer 2026,,Anatomy and physiology,P,Required,2026-03-21 00:00:00,2026-03-21 00:00:00
https://galen.libguides.com/Booklist,3033039,ADN,|2100,Microbiology for Health Professionals,,,Summer 2026,,Microbiology,"Parker, N., Schneegurt, M., Thi Tu, A.-H., Lister, P., Forster, B. M",Required,2026-03-21 00:00:00,2026-03-21 00:00:00
https://galen.libguides.com/Booklist,3033039,ADN,|2150,Microbiology Lab,,,Summer 2026,,"Microbiology: A laboratory experience. Open SUNY Textbooks, Milne Library","Ahern, H",Required,2026-03-21 00:00:00,2026-03-21 00:00:00
https://galen.libguides.com/Booklist,3033039,ADN,|2150,Microbiology Lab,,,Summer 2026,,The atlas of bacterial and archaeal cell structure. Caltech Library,"Oikonomou, C. M., & Jensen, G. J",Required,2026-03-21 00:00:00,2026-03-21 00:00:00
https://galen.libguides.com/Booklist,3033039,ADN,|2150,Microbiology Lab,,,Summer 2026,,Microbiology,"Parker, N., Schneegurt, M., Thi Tu, A.-H., Lister, P., Forster, B. M",Required,2026-03-21 00:00:00,2026-03-21 00:00:00
https://galen.libguides.com/Booklist,3033039,ADN,|101,Principles of Pharmacology,,,Summer 2026,9780443115257,Pharmacology: A patient-centered nursing process approach,"McCuistion, L. E., DiMaggio, K. V., Winton, M. B., & Yeager, J. J",Required,2026-03-21 00:00:00,2026-03-21 00:00:00
https://galen.libguides.com/Booklist,3033039,ADN,|101,Principles of Pharmacology,,,Summer 2026,9780443115240,Study guide for pharmacology: A patient- centered nursing process approach,"Winton, M. B., McCuistion, L. E., DiMaggio, K. V., & Yeager, J. J",Recommended,2026-03-21 00:00:00,2026-03-21 00:00:00
https://galen.libguides.com/Booklist,3033039,ADN,|1105,English Composition,,,Summer 2026,,Open English Foundations Textbook,The NROC Project,Required,2026-03-21 00:00:00,2026-03-21 00:00:00
https://galen.libguides.com/Booklist,3033039,ADN,|1105,English Composition,,,Summer 2026,,"A recent college-level dictionary, such as The American heritage dictionary",,Recommended,2026-03-21 00:00:00,2026-03-21 00:00:00
https://galen.libguides.com/Booklist,3033039,ADN,|1105,English Composition,,,Summer 2026,,An affordable (usually paperback) thesaurus,,Recommended,2026-03-21 00:00:00,2026-03-21 00:00:00
https://galen.libguides.com/Booklist,3033039,ADN,|1200,Galen Pathway to Success,,,Summer 2026,,,,This course does not require any course materials,2026-03-21 00:00:00,2026-03-21 00:00:00
https://galen.libguides.com/Booklist,3033039,ADN,|1205,College Mathematics,,,Summer 2026,,Basic arithmetic student workbook (2nd ed.). Scottsdale Community College,"Gaudet, D., Volpe, A., Bohart, J",Required,2026-03-21 00:00:00,2026-03-21 00:00:00
https://galen.libguides.com/Booklist,3033039,ADN,|1205,College Mathematics,,,Summer 2026,,Beginning and intermediate algebra (2nd ed.). [,"Wallace, T",Required,2026-03-21 00:00:00,2026-03-21 00:00:00
https://galen.libguides.com/Booklist,3033039,ADN,|155/156,Foundations of Nursing,,,Summer 2026,9781719646284,Dimensional analysis: Calculating dosages safely,"Horntvedt, T",Required,2026-03-21 00:00:00,2026-03-21 00:00:00
https://galen.libguides.com/Booklist,3033039,ADN,|155/156,Foundations of Nursing,,,Summer 2026,9780443123559,Ackley & Ladwig’s nursing problems & care planning handbook: An evidence-based approach,"Makic, M. B. F., & Martinez-Kratz, M. R",Required,2026-03-21 00:00:00,2026-03-21 00:00:00
https://galen.libguides.com/Booklist,3033039,ADN,|155/156,Foundations of Nursing,,,Summer 2026,9780323795302,Saunders comprehensive review for the NCLEX-RN® examination,"Silvestri, L. A., & Silvestri, A. E",Required,2026-03-21 00:00:00,2026-03-21 00:00:00
https://galen.libguides.com/Booklist,3033039,ADN,|155/156,Foundations of Nursing,,,Summer 2026,,Davis’s drug guide for nurses (Current ed.),"Vallerand, A. H., & Sanoski, C. A",Required,2026-03-21 00:00:00,2026-03-21 00:00:00
https://galen.libguides.com/Booklist,3033039,ADN,|155/156,Foundations of Nursing,,,Summer 2026,9780323828093,Fundamentals of nursing: Active learning for collaborative practice,"Yoost, B. L., & Crawford, L. R",Required,2026-03-21 00:00:00,2026-03-21 00:00:00
https://galen.libguides.com/Booklist,3033039,ADN,|155/156,Foundations of Nursing,,,Summer 2026,9780323828147,Study guide for fundamentals of nursing: Active learning for collaborative practice,"Yoost, B. L., Crawford, L. R., & Castaldi, P",Recommended,2026-03-21 00:00:00,2026-03-21 00:00:00
